
2025/01/02 (22:57:42) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/02 (23:01:46) | ===> btop++ v.1.4.0
2025/01/02 (23:01:46) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (01:26:34) | ===> btop++ v.1.4.0
2025/01/03 (01:26:34) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (02:05:15) | ===> btop++ v.1.4.0
2025/01/03 (02:05:15) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (02:10:25) | ===> btop++ v.1.4.0
2025/01/03 (02:10:25) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (02:21:20) | ===> btop++ v.1.4.0
2025/01/03 (02:21:20) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (02:45:13) | ===> btop++ v.1.4.0
2025/01/03 (02:45:13) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (02:48:33) | ===> btop++ v.1.4.0
2025/01/03 (02:48:33) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (03:03:31) | ===> btop++ v.1.4.0
2025/01/03 (03:03:31) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (03:16:35) | ===> btop++ v.1.4.0
2025/01/03 (03:16:35) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (03:20:17) | ===> btop++ v.1.4.0
2025/01/03 (03:20:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (03:56:35) | ===> btop++ v.1.4.0
2025/01/03 (03:56:35) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (04:19:51) | ===> btop++ v.1.4.0
2025/01/03 (04:19:51) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (04:38:38) | ===> btop++ v.1.4.0
2025/01/03 (04:38:38) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (05:15:22) | ===> btop++ v.1.4.0
2025/01/03 (05:15:22) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (05:31:13) | ===> btop++ v.1.4.0
2025/01/03 (05:31:13) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (07:08:41) | ===> btop++ v.1.4.0
2025/01/03 (07:08:41) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (07:22:53) | ===> btop++ v.1.4.0
2025/01/03 (07:22:53) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (07:23:05) | ===> btop++ v.1.4.0
2025/01/03 (07:23:05) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/03 (07:23:14) | ERROR: Stall in Runner thread, restarting!
2025/01/03 (07:24:09) | ERROR: Runner thread died unexpectedly!

2025/01/03 (07:28:44) | ===> btop++ v.1.4.0
2025/01/03 (07:28:44) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (07:34:17) | ===> btop++ v.1.4.0
2025/01/03 (07:34:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (09:13:27) | ===> btop++ v.1.4.0
2025/01/03 (09:13:27) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (09:29:45) | ===> btop++ v.1.4.0
2025/01/03 (09:29:45) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (09:33:01) | ===> btop++ v.1.4.0
2025/01/03 (09:33:01) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (21:49:48) | ===> btop++ v.1.4.0
2025/01/03 (21:49:48) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (21:51:52) | ===> btop++ v.1.4.0
2025/01/03 (21:51:52) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (22:00:09) | ===> btop++ v.1.4.0
2025/01/03 (22:00:09) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (22:21:53) | ===> btop++ v.1.4.0
2025/01/03 (22:21:53) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (22:24:35) | ===> btop++ v.1.4.0
2025/01/03 (22:24:35) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (22:33:12) | ===> btop++ v.1.4.0
2025/01/03 (22:33:12) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (22:55:42) | ===> btop++ v.1.4.0
2025/01/03 (22:55:42) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (23:12:53) | ===> btop++ v.1.4.0
2025/01/03 (23:12:53) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (23:29:47) | ===> btop++ v.1.4.0
2025/01/03 (23:29:47) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/03 (23:35:34) | ===> btop++ v.1.4.0
2025/01/03 (23:35:34) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (00:04:34) | ===> btop++ v.1.4.0
2025/01/04 (00:04:34) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (03:36:48) | ===> btop++ v.1.4.0
2025/01/04 (03:36:48) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (04:15:39) | ===> btop++ v.1.4.0
2025/01/04 (04:15:39) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (04:39:08) | ===> btop++ v.1.4.0
2025/01/04 (04:39:08) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (06:16:22) | ===> btop++ v.1.4.0
2025/01/04 (06:16:22) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (07:18:10) | ===> btop++ v.1.4.0
2025/01/04 (07:18:10) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (07:26:30) | ===> btop++ v.1.4.0
2025/01/04 (07:26:30) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (08:27:14) | ===> btop++ v.1.4.0
2025/01/04 (08:27:14) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (08:42:55) | ===> btop++ v.1.4.0
2025/01/04 (08:42:55) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (10:17:22) | ===> btop++ v.1.4.0
2025/01/04 (10:17:22) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (10:22:22) | ===> btop++ v.1.4.0
2025/01/04 (10:22:22) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (10:26:51) | ===> btop++ v.1.4.0
2025/01/04 (10:26:51) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (10:41:52) | ===> btop++ v.1.4.0
2025/01/04 (10:41:52) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (10:57:49) | ===> btop++ v.1.4.0
2025/01/04 (10:57:49) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (11:48:51) | ===> btop++ v.1.4.0
2025/01/04 (11:48:51) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (12:06:47) | ===> btop++ v.1.4.0
2025/01/04 (12:06:47) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (12:32:11) | ===> btop++ v.1.4.0
2025/01/04 (12:32:11) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (13:07:28) | ===> btop++ v.1.4.0
2025/01/04 (13:07:28) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (21:34:34) | ===> btop++ v.1.4.0
2025/01/04 (21:34:34) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (21:35:47) | ===> btop++ v.1.4.0
2025/01/04 (21:35:47) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (22:06:53) | ===> btop++ v.1.4.0
2025/01/04 (22:06:53) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (22:28:47) | ===> btop++ v.1.4.0
2025/01/04 (22:28:47) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/04 (22:58:37) | ===> btop++ v.1.4.0
2025/01/04 (22:58:37) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/05 (02:57:03) | ===> btop++ v.1.4.0
2025/01/05 (02:57:03) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/05 (03:03:41) | ===> btop++ v.1.4.0
2025/01/05 (03:03:41) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/05 (08:22:18) | ===> btop++ v.1.4.0
2025/01/05 (08:22:18) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/05 (08:30:15) | ===> btop++ v.1.4.0
2025/01/05 (08:30:15) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/05 (08:36:53) | ===> btop++ v.1.4.0
2025/01/05 (08:36:53) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/05 (08:57:59) | ===> btop++ v.1.4.0
2025/01/05 (08:57:59) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/05 (16:30:15) | ===> btop++ v.1.4.0
2025/01/05 (16:30:15) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/05 (16:36:52) | ===> btop++ v.1.4.0
2025/01/05 (16:36:52) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/05 (17:16:13) | ===> btop++ v.1.4.0
2025/01/05 (17:16:13) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/06 (08:07:16) | ===> btop++ v.1.4.0
2025/01/06 (08:07:16) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/06 (08:17:15) | ===> btop++ v.1.4.0
2025/01/06 (08:17:15) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/06 (08:29:13) | ===> btop++ v.1.4.0
2025/01/06 (08:29:13) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/06 (08:52:48) | ===> btop++ v.1.4.0
2025/01/06 (08:52:48) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/06 (08:55:23) | ===> btop++ v.1.4.0
2025/01/06 (08:55:23) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/06 (11:13:07) | ===> btop++ v.1.4.0
2025/01/06 (11:13:07) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/06 (12:28:41) | ===> btop++ v.1.4.0
2025/01/06 (12:28:41) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/06 (18:02:17) | ===> btop++ v.1.4.0
2025/01/06 (18:02:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (12:39:31) | ===> btop++ v.1.4.0
2025/01/07 (12:39:31) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (13:19:48) | ===> btop++ v.1.4.0
2025/01/07 (13:19:48) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (13:35:53) | ===> btop++ v.1.4.0
2025/01/07 (13:35:53) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (15:11:31) | ===> btop++ v.1.4.0
2025/01/07 (15:11:31) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (15:17:09) | ===> btop++ v.1.4.0
2025/01/07 (15:17:09) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (15:42:12) | ===> btop++ v.1.4.0
2025/01/07 (15:42:12) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (15:56:39) | ===> btop++ v.1.4.0
2025/01/07 (15:56:39) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (15:57:13) | ===> btop++ v.1.4.0
2025/01/07 (15:57:13) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (16:11:08) | ===> btop++ v.1.4.0
2025/01/07 (16:11:08) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (16:12:46) | ===> btop++ v.1.4.0
2025/01/07 (16:12:46) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (16:35:44) | ===> btop++ v.1.4.0
2025/01/07 (16:35:44) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (16:45:05) | ===> btop++ v.1.4.0
2025/01/07 (16:45:05) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (16:58:44) | ===> btop++ v.1.4.0
2025/01/07 (16:58:44) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (17:11:11) | ===> btop++ v.1.4.0
2025/01/07 (17:11:11) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (17:50:16) | ===> btop++ v.1.4.0
2025/01/07 (17:50:16) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (18:05:02) | ===> btop++ v.1.4.0
2025/01/07 (18:05:02) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (19:23:05) | ===> btop++ v.1.4.0
2025/01/07 (19:23:05) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (19:25:22) | ===> btop++ v.1.4.0
2025/01/07 (19:25:22) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (19:36:41) | ===> btop++ v.1.4.0
2025/01/07 (19:36:41) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (19:37:04) | ===> btop++ v.1.4.0
2025/01/07 (19:37:04) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (19:44:32) | ===> btop++ v.1.4.0
2025/01/07 (19:44:32) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (19:59:16) | ===> btop++ v.1.4.0
2025/01/07 (19:59:16) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/07 (20:00:10) | ===> btop++ v.1.4.0
2025/01/07 (20:00:10) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/08 (09:05:18) | ===> btop++ v.1.4.0
2025/01/08 (09:05:18) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/08 (09:52:41) | ===> btop++ v.1.4.0
2025/01/08 (09:52:41) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/08 (09:52:48) | ===> btop++ v.1.4.0
2025/01/08 (09:52:48) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/08 (10:00:46) | ===> btop++ v.1.4.0
2025/01/08 (10:00:46) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/08 (10:02:22) | ===> btop++ v.1.4.0
2025/01/08 (10:02:22) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/08 (10:59:15) | ===> btop++ v.1.4.0
2025/01/08 (10:59:15) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/08 (11:49:23) | ===> btop++ v.1.4.0
2025/01/08 (11:49:23) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/08 (12:20:07) | ===> btop++ v.1.4.0
2025/01/08 (12:20:07) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/08 (13:42:37) | ===> btop++ v.1.4.0
2025/01/08 (13:42:37) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/08 (14:01:23) | ===> btop++ v.1.4.0
2025/01/08 (14:01:23) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/09 (13:08:48) | ===> btop++ v.1.4.0
2025/01/09 (13:08:48) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/09 (14:58:10) | ===> btop++ v.1.4.0
2025/01/09 (14:58:10) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/09 (14:59:33) | ===> btop++ v.1.4.0
2025/01/09 (14:59:33) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/09 (15:01:03) | ===> btop++ v.1.4.0
2025/01/09 (15:01:03) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/09 (15:02:39) | ===> btop++ v.1.4.0
2025/01/09 (15:02:39) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/09 (16:01:22) | ===> btop++ v.1.4.0
2025/01/09 (16:01:22) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/09 (16:04:52) | ===> btop++ v.1.4.0
2025/01/09 (16:04:52) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/09 (16:33:24) | ===> btop++ v.1.4.0
2025/01/09 (16:33:24) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/09 (17:37:05) | ===> btop++ v.1.4.0
2025/01/09 (17:37:05) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/09 (17:45:57) | ===> btop++ v.1.4.0
2025/01/09 (17:45:57) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/09 (17:50:05) | ===> btop++ v.1.4.0
2025/01/09 (17:50:05) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/09 (17:51:16) | ===> btop++ v.1.4.0
2025/01/09 (17:51:16) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/09 (22:47:57) | ===> btop++ v.1.4.0
2025/01/09 (22:47:57) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/10 (09:19:20) | ===> btop++ v.1.4.0
2025/01/10 (09:19:20) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/10 (09:21:07) | ===> btop++ v.1.4.0
2025/01/10 (09:21:07) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/10 (09:22:46) | ===> btop++ v.1.4.0
2025/01/10 (09:22:46) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/10 (09:30:14) | ===> btop++ v.1.4.0
2025/01/10 (09:30:14) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/10 (12:26:22) | ===> btop++ v.1.4.0
2025/01/10 (12:26:22) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/10 (13:04:10) | ===> btop++ v.1.4.0
2025/01/10 (13:04:10) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2025/01/10 (13:07:03) | ===> btop++ v.1.4.0
2025/01/10 (13:07:03) | WARNING: NVML: Failed to get GPU power usage: Not Supported
